"id","Wind Speed (km/h)","Wind Bearing (degrees)","Visibility (km)","Loud Cover"
"8933","10.9158","21","15.8263","0"
"8934","7.0035","349","14.9569","0"
"8935","11.0285","331","9.982","0"
"8936","0.5796","220","9.982","0"
"8937","15.134","20","9.982","0"
"8938","16.0517","31","9.982","0"
"8939","17.549","21","9.982","0"
"8940","17.4846","15","10.3523","0"
"8941","17.2914","31","9.982","0"
"8942","21.9926","20","9.982","0"
"8943","18.7726","23","10.3523","0"
"8944","22.1053","10","9.982","0"
"8945","24.8101","30","9.982","0"
"8946","24.6008","18","10.3523","0"
"8947","17.388","30","9.982","0"
"8948","15.6814","31","9.982","0"
"8949","12.236","33","10.3523","0"
"8950","12.8639","21","9.982","0"
"8951","13.9587","21","15.8263","0"
"8952","11.1251","30","14.9569","0"
"8953","14.1519","40","15.8263","0"
"8954","11.1251","50","15.8263","0"
"8955","4.4919","18","14.9569","0"
"8956","13.7655","39","15.8263","0"
"8957","10.7387","59","15.8263","0"
"8958","10.7548","45","14.9569","0"
"8959","14.0392","48","9.982","0"
"8960","11.0446","49","9.982","0"
"8961","11.1251","33","10.3523","0"
"8962","8.1466","14","9.982","0"
"8963","11.3022","33","9.982","0"
"8964","13.8943","82","10.3523","0"
"8965","15.9068","77","9.982","0"
"8966","17.1304","32","9.982","0"
"8967","16.2449","42","10.3523","0"
"8968","20.7368","41","9.982","0"
"8969","17.3397","59","9.982","0"
"8970","16.8245","48","10.3523","0"
"8971","15.4721","51","9.982","0"
"8972","9.5151","41","9.982","0"
"8973","7.3899","42","9.982","0"
"8974","4.7495","20","9.982","0"
"8975","6.279","29","15.8263","0"
"8976","6.6171","24","14.9569","0"
"8977","3.0429","356","15.8263","0"
"8978","3.2361","16","15.8263","0"
"8979","4.4597","196","14.9569","0"
"8980","3.1395","355","15.8263","0"
"8981","3.3166","347","15.8263","0"
"8982","5.8765","43","14.9569","0"
"8983","1.6583","37","11.2056","0"
"8984","1.6905","19","9.982","0"
"8985","0.4508","175","9.982","0"
"8986","6.44","350","9.982","0"
"8987","3.864","97","9.982","0"
"8988","7.6797","50","10.3523","0"
"8989","3.7674","84","9.982","0"
"8990","8.3076","310","9.982","0"
"8991","8.4686","335","10.3523","0"
"8992","2.5277","356","9.982","0"
"8993","2.415","33","9.982","0"
"8994","1.3041","55","10.3523","0"
"8995","0.9016","300","9.982","0"
"8996","9.3058","161","9.982","0"
"8997","8.7423","170","10.3523","0"
"8998","7.7602","163","9.982","0"
"8999","6.279","183","15.8263","0"
"9000","7.0196","209","14.9569","0"
"9001","6.5527","212","15.8263","0"
"9002","6.5527","202","15.8263","0"
"9003","11.5276","323","14.9569","0"
"9004","6.2468","186","15.8263","0"
"9005","6.3434","203","15.8263","0"
"9006","6.7781","200","14.9569","0"
"9007","7.8568","183","9.982","0"
"9008","7.9373","193","9.982","0"
"9009","11.592","231","10.3523","0"
"9010","15.7458","230","9.982","0"
"9011","22.0731","232","9.982","0"
"9012","22.9747","213","10.3523","0"
"9013","25.4863","243","9.982","0"
"9014","25.4058","302","9.982","0"
"9015","26.9997","322","10.4006","0"
"9016","28.9317","329","10.0464","0"
"9017","29.3664","302","11.27","0"
"9018","34.0998","320","11.3988","0"
"9019","33.6168","311","9.982","0"
"9020","28.7063","311","9.982","0"
"9021","25.8566","321","10.3523","0"
"9022","22.0248","329","9.982","0"
"9023","20.5275","330","15.8263","0"
"9024","14.3129","1","15.3111","0"
"9025","17.6456","348","15.8263","0"
"9026","11.8657","339","15.8263","0"
"9027","4.4597","206","15.3111","0"
"9028","11.4149","328","9.982","0"
"9029","6.4078","317","15.8263","0"
"9030","10.4489","275","15.3111","0"
"9031","8.2271","292","9.982","0"
"9032","5.313","284","9.982","0"
"9033","11.9623","319","10.3523","0"
"9034","12.9605","330","9.982","0"
"9035","11.4471","322","9.982","0"
"9036","9.8049","4","10.3523","0"
"9037","12.2682","337","9.982","0"
"9038","11.3666","316","9.982","0"
"9039","8.8389","332","10.3523","0"
"9040","8.8711","354","9.982","0"
"9041","11.4471","292","9.982","0"
"9042","11.6081","310","10.3523","0"
"9043","14.1036","300","9.982","0"
"9044","8.0983","298","9.982","0"
"9045","2.3989","273","10.3523","0"
"9046","3.1878","268","9.982","0"
"9047","3.3166","174","15.8263","0"
"9048","3.381","224","14.9569","0"
"9049","6.279","19","14.9086","0"
"9050","6.6332","358","9.982","0"
"9051","3.4776","349","14.168","0"
"9052","3.1395","18","8.1305","0"
"9053","6.1341","359","8.1305","0"
"9054","6.5527","6","8.4203","0"
"9055","7.5187","28","9.982","0"
"9056","7.4543","29","9.982","0"
"9057","1.7227","31","9.982","0"
"9058","7.889","21","9.982","0"
"9059","4.7978","40","9.982","0"
"9060","5.6189","75","10.3523","0"
"9061","3.5742","86","9.982","0"
"9062","10.787","80","9.982","0"
"9063","8.3881","92","10.3523","0"
"9064","8.1305","33","9.982","0"
"9065","7.9373","42","9.982","0"
"9066","2.4633","4","10.3523","0"
"9067","3.2361","61","9.982","0"
"9068","4.3148","25","9.982","0"
"9069","1.8032","0","9.982","0"
"9070","0.1449","230","9.982","0"
"9071","3.5259","284","15.8263","0"
"9072","6.3434","291","14.9569","0"
"9073","6.44","211","15.8263","0"
"9074","6.3112","201","15.8263","0"
"9075","2.8658","297","14.9569","0"
"9076","6.3434","173","15.8263","0"
"9077","6.2629","173","15.8263","0"
"9078","6.1019","185","14.9569","0"
"9079","7.7602","163","9.982","0"
"9080","7.7763","172","9.982","0"
"9081","9.66","190","9.982","0"
"9082","16.0034","222","9.982","0"
"9083","16.3254","240","9.982","0"
"9084","17.0821","238","10.3523","0"
"9085","15.9551","243","9.982","0"
"9086","17.5812","291","9.982","0"
"9087","9.66","280","10.3523","0"
"9088","14.651","263","9.982","0"
"9089","20.769","282","9.982","0"
"9090","11.7047","307","10.3523","0"
"9091","18.2252","310","9.982","0"
"9092","13.0571","330","9.982","0"
"9093","8.9999","346","10.3523","0"
"9094","8.05","349","9.982","0"
"9095","6.3595","347","15.8263","0"
"9096","6.4239","347","14.9569","0"
"9097","3.6386","328","15.8263","0"
"9098","6.5849","347","15.8263","0"
"9099","5.0071","321","14.9569","0"
"9100","11.0446","330","15.8263","0"
"9101","11.1734","329","15.8263","0"
"9102","13.6206","347","14.9569","0"
"9103","12.4614","7","9.982","0"
"9104","13.846","31","9.982","0"
"9105","14.2968","29","10.3523","0"
"9106","12.4453","50","9.982","0"
"9107","5.1037","15","9.982","0"
"9108","3.3971","30","15.3111","0"
"9109","6.5205","7","15.8263","0"
"9110","3.8479","287","15.8263","0"
"9111","5.6189","340","15.3111","0"
"9112","11.3505","328","15.8263","0"
"9113","17.3397","319","15.8263","0"
"9114","13.9587","311","15.3111","0"
"9115","11.2378","318","15.8263","0"
"9116","14.1519","321","15.8263","0"
"9117","6.4883","318","15.3111","0"
"9118","6.6493","319","15.8263","0"
"9119","3.7352","340","15.8263","0"
"9120","8.9838","333","14.9569","0"
"9121","6.1824","338","15.8263","0"
"9122","6.2951","338","15.8263","0"
"9123","4.5724","108","14.9569","0"
"9124","6.4239","274","15.8263","0"
"9125","3.3488","278","15.8263","0"
"9126","6.1341","290","14.9569","0"
"9127","5.5706","296","15.8263","0"
"9128","6.4883","316","15.8263","0"
"9129","11.431","343","14.9569","0"
"9130","11.5598","14","15.8263","0"
"9131","14.4739","32","15.8263","0"
"9132","14.1519","33","15.3111","0"
"9133","11.2539","12","15.8263","0"
"9134","10.7065","13","15.8263","0"
"9135","14.812","9","15.3111","0"
"9136","13.7816","12","15.8263","0"
"9137","14.1358","12","15.8263","0"
"9138","11.2861","26","15.3111","0"
"9139","14.0875","31","15.8263","0"
"9140","10.7548","32","15.8263","0"
"9141","10.5455","39","15.3111","0"
"9142","10.5616","53","15.8263","0"
"9143","5.9731","75","15.8263","0"
"9144","5.9087","75","14.9569","0"
"9145","3.1395","123","15.8263","0"
"9146","3.3488","138","15.8263","0"
"9147","2.1574","185","14.9569","0"
"9148","2.8014","270","15.8263","0"
"9149","2.8658","322","15.8263","0"
"9150","2.9141","343","14.9569","0"
"9151","1.9964","335","15.8263","0"
"9152","4.5241","51","9.982","0"
"9153","10.8675","100","9.982","0"
"9154","9.3702","130","9.982","0"
"9155","12.558","132","9.982","0"
"9156","12.88","137","10.3523","0"
"9157","12.88","120","9.982","0"
"9158","2.8014","310","9.982","0"
"9159","8.0661","125","10.3523","0"
"9160","4.4436","87","9.982","0"
"9161","5.2969","128","9.982","0"
"9162","2.5921","198","10.3523","0"
"9163","3.6708","172","9.982","0"
"9164","3.0912","161","9.982","0"
"9165","2.9946","116","10.3523","0"
"9166","0.5152","160","9.982","0"
"9167","6.4883","123","15.8263","0"
"9168","2.8497","181","15.3111","0"
"9169","3.1556","153","15.8263","0"
"9170","3.2039","211","15.8263","0"
"9171","5.5867","329","15.3111","0"
"9172","2.9141","203","15.8263","0"
"9173","3.1878","200","15.8263","0"
"9174","5.8765","172","15.3111","0"
"9175","4.669","181","9.982","0"
"9176","4.6368","188","9.982","0"
"9177","9.177","183","11.3988","0"
"9178","8.0822","258","8.1305","0"
"9179","3.5259","252","11.2056","0"
"9180","8.372","211","11.3988","0"
"9181","7.6153","52","11.2056","0"
"9182","12.7673","213","9.982","0"
"9183","16.1322","217","10.3523","0"
"9184","13.6206","232","9.982","0"
"9185","13.8299","250","9.982","0"
"9186","10.948","255","11.3988","0"
"9187","12.2682","220","9.9015","0"
"9188","2.1574","118","9.982","0"
"9189","20.93","353","11.4471","0"
"9190","12.558","18","11.2056","0"
"9191","16.4059","37","11.2056","0"
"9192","7.1645","334","14.9569","0"
"9193","3.3005","337","15.8263","0"
"9194","3.3649","329","15.8263","0"
"9195","10.9158","0","14.9569","0"
"9196","3.7191","308","14.812","0"
"9197","10.8997","350","14.812","0"
"9198","6.1663","355","11.6081","0"
"9199","7.9373","352","5.1359","0"
"9200","5.0393","20","9.9015","0"
"9201","12.4131","31","9.982","0"
"9202","11.27","42","11.2056","0"
"9203","22.4595","50","11.27","0"
"9204","17.549","67","11.0768","0"
"9205","11.592","22","11.27","0"
"9206","14.7798","40","11.27","0"
"9207","22.3146","59","11.3988","0"
"9208","20.7368","68","11.2056","0"
"9209","16.4059","60","11.2056","0"
"9210","16.5508","59","11.3988","0"
"9211","10.1108","42","9.982","0"
"9212","11.1251","22","9.982","0"
"9213","7.9856","48","10.3523","0"
"9214","5.0071","38","9.982","0"
"9215","6.6332","32","15.8263","0"
"9216","7.4382","58","14.9569","0"
"9217","10.7709","118","11.2056","0"
"9218","10.8997","80","15.8263","0"
"9219","2.5116","118","14.0875","0"
"9220","3.3005","27","9.982","0"
"9221","6.5205","30","14.9086","0"
"9222","4.4275","64","14.168","0"
"9223","6.3434","36","4.2021","0"
"9224","4.508","85","5.2164","0"
"9225","8.1144","142","9.982","0"
"9226","10.8031","158","9.982","0"
"9227","11.109","179","9.982","0"
"9228","10.0947","146","9.982","0"
"9229","7.9695","171","9.982","0"
"9230","8.8067","120","9.982","0"
"9231","13.1537","119","10.3523","0"
"9232","8.9516","55","9.982","0"
"9233","5.2969","105","9.982","0"
"9234","6.2951","103","11.3988","0"
"9235","21.9121","109","11.2056","0"
"9236","20.6724","54","8.1305","0"
"9237","10.8192","276","11.0768","0"
"9238","1.6744","269","10.0464","0"
"9239","2.9141","347","9.982","0"
"9240","5.6833","121","14.168","0"
"9241","6.2629","141","14.9086","0"
"9242","3.0429","128","14.9086","0"
"9243","4.8461","340","14.9569","0"
"9244","6.7942","169","14.812","0"
"9245","6.279","160","8.05","0"
"9246","3.0268","142","5.7799","0"
"9247","4.6851","122","7.9051","0"
"9248","3.1717","148","9.8049","0"
"9249","3.9284","133","9.982","0"
"9250","9.7405","182","9.982","0"
"9251","7.9212","182","9.982","0"
"9252","10.7387","212","10.3523","0"
"9253","3.0912","25","9.982","0"
"9254","6.923","176","9.982","0"
"9255","4.8461","104","10.3523","0"
"9256","9.1448","133","9.982","0"
"9257","4.4758","73","9.982","0"
"9258","8.8228","143","10.3523","0"
"9259","0.5152","130","9.982","0"
"9260","1.9964","202","9.982","0"
"9261","3.1073","258","10.3523","0"
"9262","4.7817","277","9.982","0"
"9263","6.2629","270","15.8263","0"
"9264","3.7191","282","14.9569","0"
"9265","3.0268","239","9.982","0"
"9266","3.5742","251","15.8263","0"
"9267","7.1323","287","14.9569","0"
"9268","5.0554","297","9.982","0"
"9269","3.3327","297","9.982","0"
"9270","6.5366","310","14.9569","0"
"9271","5.1198","310","9.982","0"
"9272","8.3076","302","9.982","0"
"9273","9.6117","300","9.982","0"
"9274","17.549","300","9.982","0"
"9275","16.1644","310","9.982","0"
"9276","12.9927","317","10.3523","0"
"9277","15.9873","328","9.982","0"
"9278","14.6027","317","9.982","0"
"9279","11.5115","337","10.3523","0"
"9280","17.5329","341","15.8263","0"
"9281","14.5705","309","9.982","0"
"9282","12.6385","308","10.5777","0"
"9283","8.1949","272","9.982","0"
"9284","9.2575","270","9.982","0"
"9285","10.5455","273","10.3523","0"
"9286","9.7405","270","9.982","0"
"9287","6.8103","270","15.8263","0"
"9288","10.7387","271","15.3111","0"
"9289","3.6547","245","15.8263","0"
"9290","6.7298","263","15.8263","0"
"9291","9.2575","10","14.9569","0"
"9292","6.8103","290","15.8263","0"
"9293","11.3988","299","15.8263","0"
"9294","7.6314","272","15.2628","0"
"9295","9.8371","271","9.982","0"
"9296","10.0142","281","9.982","0"
"9297","13.2342","288","9.982","0"
"9298","20.2055","290","9.982","0"
"9299","20.2055","280","9.982","0"
"9300","19.9479","282","10.3523","0"
"9301","15.7941","271","9.982","0"
"9302","13.0088","284","9.982","0"
"9303","13.524","295","10.3523","0"
"9304","14.2807","58","9.982","0"
"9305","22.2824","32","10.0464","0"
"9306","20.93","48","10.4006","0"
"9307","26.7582","30","10.0464","0"
"9308","21.4291","30","11.2056","0"
"9309","14.5222","42","10.3523","0"
"9310","12.5419","31","9.982","0"
"9311","10.9158","11","15.8263","0"
"9312","11.3988","16","9.982","0"
"9313","3.22","290","14.9086","0"
"9314","3.2844","287","14.9086","0"
"9315","5.7316","163","15.6814","0"
"9316","11.27","310","14.9086","0"
"9317","3.1395","225","14.9086","0"
"9318","4.2021","288","9.982","0"
"9319","6.44","230","6.1985","0"
"9320","3.3166","210","6.1985","0"
"9321","3.4776","210","9.9015","0"
"9322","0.5152","280","9.9015","0"
"9323","14.9891","259","9.9015","0"
"9324","7.1806","252","9.982","0"
"9325","9.6922","278","9.982","0"
"9326","0.3703","34","9.982","0"
"9327","7.5026","226","10.3523","0"
"9328","2.6243","324","9.982","0"
"9329","10.8353","229","9.982","0"
"9330","5.152","201","10.3523","0"
"9331","7.3577","181","9.982","0"
"9332","4.669","179","9.982","0"
"9333","3.1234","176","9.982","0"
"9334","4.4919","149","9.982","0"
"9335","6.4722","131","15.8263","0"
"9336","10.9641","132","14.9569","0"
"9337","10.948","20","15.8263","0"
"9338","11.0607","30","15.8263","0"
"9339","4.3148","333","14.9569","0"
"9340","10.9641","29","15.8263","0"
"9341","11.1734","20","15.8263","0"
"9342","7.0518","12","14.9569","0"
"9343","9.5312","12","9.982","0"
"9344","11.0124","20","9.982","0"
"9345","12.9444","30","10.3523","0"
"9346","14.0875","41","9.982","0"
"9347","9.3058","53","9.982","0"
"9348","8.2432","34","10.3523","0"
"9349","7.6636","256","9.982","0"
"9350","9.5151","308","9.982","0"
"9351","9.0965","295","10.3523","0"
"9352","12.6385","329","9.982","0"
"9353","14.2324","6","9.982","0"
"9354","11.0929","0","10.3523","0"
"9355","7.8246","328","9.982","0"
"9356","9.499","356","9.982","0"
"9357","3.6064","355","10.3523","0"
"9358","3.2683","350","9.982","0"
"9359","9.0965","302","15.8263","0"
"9360","2.8497","276","14.9569","0"
"9361","10.6421","149","15.8263","0"
"9362","6.4883","158","15.8263","0"
"9363","18.9175","24","14.9569","0"
"9364","2.737","163","15.8263","0"
"9365","6.1502","130","15.8263","0"
"9366","5.6672","113","14.9569","0"
"9367","4.025","109","9.9015","0"
"9368","0.3703","24","9.9015","0"
"9369","1.4973","82","9.9015","0"
"9370","2.8658","347","9.982","0"
"9371","8.0178","23","9.982","0"
"9372","9.2575","39","9.982","0"
"9373","9.7244","39","9.982","0"
"9374","10.4489","62","9.982","0"
"9375","11.5598","62","9.982","0"
"9376","12.5419","22","9.982","0"
"9377","11.2056","28","9.982","0"
"9378","15.0213","12","9.982","0"
"9379","16.3254","19","9.982","0"
"9380","14.6671","11","9.982","0"
"9381","23.8441","26","9.982","0"
"9382","27.9174","39","9.982","0"
"9383","28.2233","30","15.8263","0"
"9384","29.463","27","14.9569","0"
"9385","24.6652","29","15.8263","0"
"9386","24.5686","30","15.8263","0"
"9387","8.0017","260","14.9569","0"
"9388","24.6974","20","15.8263","0"
"9389","24.4398","29","15.8263","0"
"9390","24.3915","29","15.8263","0"
"9391","19.7708","19","9.982","0"
"9392","16.8889","19","9.982","0"
"9393","17.2753","10","14.9569","0"
"9394","23.3933","21","9.982","0"
"9395","25.8888","11","9.982","0"
"9396","23.4094","359","10.3523","0"
"9397","22.6044","7","9.982","0"
"9398","19.5615","347","9.982","0"
"9399","14.7637","354","10.3523","0"
"9400","15.6653","288","9.982","0"
"9401","15.7941","297","9.982","0"
"9402","13.1376","283","10.3523","0"
"9403","14.2807","289","9.982","0"
"9404","11.1573","299","9.982","0"
"9405","5.2969","269","10.3523","0"
"9406","5.0393","244","9.982","0"
"9407","6.4561","234","15.8263","0"
"9408","11.0446","249","14.9569","0"
"9409","11.5598","250","15.8263","0"
"9410","11.109","231","15.8263","0"
"9411","5.2647","327","14.9569","0"
"9412","6.6332","224","15.8263","0"
"9413","6.6815","214","15.8263","0"
"9414","7.7763","236","14.9569","0"
"9415","9.5956","232","9.982","0"
"9416","11.6564","252","9.982","0"
"9417","12.397","259","9.982","0"
"9418","20.3343","289","9.982","0"
"9419","17.9515","290","9.982","0"
"9420","17.4685","289","10.3523","0"
"9421","16.1483","290","9.982","0"
"9422","16.0356","299","9.982","0"
"9423","16.744","295","10.3523","0"
"9424","16.3898","290","9.982","0"
"9425","22.5883","300","9.982","0"
"9426","21.4935","300","10.3523","0"
"9427","21.0588","300","15.8263","0"
"9428","16.5669","309","9.982","0"
"9429","9.821","275","9.982","0"
"9430","12.6546","271","9.982","0"
"9431","14.1358","271","15.8263","0"
"9432","13.1054","289","14.9569","0"
"9433","10.7065","291","15.8263","0"
"9434","11.27","330","15.8263","0"
"9435","9.4507","299","14.9569","0"
"9436","10.7709","278","15.8263","0"
"9437","10.4489","269","15.8263","0"
"9438","5.9409","296","14.9569","0"
"9439","4.7978","271","9.982","0"
"9440","0.6601","290","9.982","0"
"9441","4.0733","283","9.982","0"
"9442","12.2521","338","9.982","0"
"9443","7.406","327","9.982","0"
"9444","11.8013","335","10.3523","0"
"9445","15.3433","316","9.982","0"
"9446","16.3737","309","11.2056","0"
"9447","22.6205","335","10.3523","0"
"9448","24.7618","348","9.982","0"
"9449","17.6617","327","9.982","0"
"9450","13.202","348","10.3523","0"
"9451","20.4953","300","9.982","0"
"9452","11.0446","309","9.982","0"
"9453","7.7924","292","10.3523","0"
"9454","5.2647","301","9.982","0"
"9455","6.7298","283","15.8263","0"
"9456","6.3595","303","14.9569","0"
"9457","6.5688","293","15.8263","0"
"9458","3.542","278","15.8263","0"
"9459","10.2879","274","14.9569","0"
"9460","6.2951","266","15.8263","0"
"9461","6.7459","312","15.8263","0"
"9462","4.1055","284","14.9569","0"
"9463","9.338","321","11.2056","0"
